formulaRank	molecularFormula	adduct	precursorFormula	NPC#pathway	NPC#pathway Probability	NPC#superclass	NPC#superclass Probability	NPC#class	NPC#class Probability	ClassyFire#superclass	ClassyFire#superclass probability	ClassyFire#class	ClassyFire#class Probability	ClassyFire#subclass	ClassyFire#subclass Probability	ClassyFire#level 5	ClassyFire#level 5 Probability	ClassyFire#most specific class	ClassyFire#most specific class Probability	ClassyFire#all classifications	ionMass	retentionTimeInSeconds	retentionTimeInMinutes	formulaId	alignedFeatureId	mappingFeatureId	overallFeatureQuality
1	C7H6O4	[M - H]-	C7H5O4-	Shikimates and Phenylpropanoids	0,996	Phenolic acids (C6-C1)	0,997	Simple phenolic acids	0,991	Benzenoids	0,998	Benzene and substituted derivatives	0,982	Benzoic acids and derivatives	0,958	Hydroxybenzoic acid derivatives	0,937	Salicylic acid and derivatives	0,562	Organic compounds; Phenols; Benzoic acids and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Benzoyl derivatives; Organooxygen compounds; Salicylic acid and derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Hydroxybenzoic acid derivatives; Benzenediols; Benzene and substituted derivatives; Benzenoids; Benzoic acids; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; 1-hydroxy-4-unsubstituted benzenoids; Chemical entities	153,019	400	6,671	650279402890381951	650277881926500476	212	
1	C8H19N3O6	[M - H]-	C8H18N3O6-	Amino acids and Peptides	0,996	Small peptides	0,999	Aminoacids	0,999	Organic acids and derivatives	0,995	Carboxylic acids and derivatives	0,997	Amino acids, peptides, and analogues	0,998	Amino acids and derivatives	0,998	Alpha amino acids	0,995	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Monoalkylamines; Amino fatty acids; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Alpha amino acids; Amines; Primary amines; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Amino acids; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	252,122	401	6,679	650279404270308414	650277909172702443	862	
1	C27H30O15	[M - H]-	C27H29O15-	Shikimates and Phenylpropanoids	1,000	Flavonoids	0,999	Flavonols	0,993	Phenylpropanoids and polyketides	0,998	Flavonoids	0,999	Flavonoid glycosides	1,000	Flavonoid O-glycosides	1,000	Flavonoid-3-O-glycosides	0,986	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Pyrans; Benzopyrans; Alcohols and polyols; Phenols; Chromones; Ethers; Phenylpropanoids and polyketides; Organic acids and derivatives; Primary alcohols; Organooxygen compounds; Flavonoids; Pyranones and derivatives; Flavonoid glycosides; Monosaccharides; Flavonoid O-glycosides; Flavones; Acetals; Secondary alcohols; Oxanes; Glycosyl compounds; O-glycosyl compounds; Benzene and substituted derivatives; Polyols; Benzenoids; 4'-hydroxyflavonoids; Hydroxyflavonoids; 5-hydroxyflavonoids; 1-benzopyrans; Flavonoid-3-O-glycosides; Flavonoid-7-O-glycosides; Vinylogous acids; Organic oxides; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Phenolic glycosides; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; 1-hydroxy-4-unsubstituted benzenoids; Chemical entities	593,154	401	6,680	650279411731976670	650277992664523511	1947	
1	C10H19N4O4	[M - H]-	C10H18N4O4-	Alkaloids	0,343	Small peptides	0,251	Aminoacids	0,313	Organic acids and derivatives	0,572	Carboxylic acids and derivatives	0,289	Amino acids, peptides, and analogues	0,274	Amino acids and derivatives	0,277	Alpha amino acids	0,554	Organic compounds; Organoheterocyclic compounds; Imines; Organic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Guanidines; Carbonyl compounds; Alpha amino acids; Amines; Carboximidamides; Organic 1,3-dipolar compounds; Propargyl-type 1,3-dipolar organic compounds; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	258,135	401	6,682	650279405897698840	650277911613787575	902	
1	C9H19N4O3	[M - H]-	C9H18N4O3-	Alkaloids	0,627	Small peptides	0,505	Imidazole alkaloids	0,307	Organic nitrogen compounds	1,000	Organonitrogen compounds	1,000	Guanidines	0,973	Nitroguanidines	0,549	Nitroguanidines	0,549	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Guanidines; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Carboximidamides; Organic 1,3-dipolar compounds; Propargyl-type 1,3-dipolar organic compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Nitroguanidines; Organic nitrogen compounds; Chemical entities	230,140	401	6,683	650279406967246718	650277903543945801	726	
1	C19H29N5O3	[M - H]-	C19H28N5O3-	Alkaloids	0,974	Histidine alkaloids	0,658	Imidazole alkaloids	0,658	Organic acids and derivatives	0,997	Carboxylic acids and derivatives	0,980	Amino acids, peptides, and analogues	0,861	Amino acids and derivatives	0,857	Alpha amino acids and derivatives	0,665	Organic compounds; Organoheterocyclic compounds; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Imidazoles; Pyrrolidines; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Azoles; Carboxylic acid amides; Carboxylic acid derivatives; Tertiary carboxylic acid amides; Carbonyl compounds; Substituted imidazoles; N-substituted imidazoles; Amines; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	374,222	402	6,702	650279410473685425	650277972229873045	1709	
1	C18H33N3O3	[M - H]-	C18H32N3O3-	Alkaloids	0,931	Pseudoalkaloids (transamidation)	0,106	Imidazole alkaloids	0,073	Organic oxygen compounds	1,000	Organooxygen compounds	1,000	Ethers	0,862	Alkyl aryl ethers	0,844	Alkyl aryl ethers	0,844	Organic compounds; Organoheterocyclic compounds; Alkyl aryl ethers; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Organic carbonic acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; Trialkylamines; Amines; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	338,245	402	6,705	650279427175404532	650277958254451086	1506	
1	C7H5NO3S2	[M - H]-	C7H4NO3S2-	Alkaloids	0,612	Anthranilic acid alkaloids	0,049	Simple indole alkaloids	0,007	Organoheterocyclic compounds	0,994	Benzothiazoles	0,948					Benzothiazoles	0,948	Organic compounds; Organoheterocyclic compounds; Organosulfur compounds; Thiazoles; Organic acids and derivatives; Organosulfonic acids and derivatives; Organonitrogen compounds; Benzothiazoles; Azoles; Sulfonyls; Organosulfonic acids; Benzenoids; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organic sulfonic acids and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	213,963	404	6,726	650279431420040799	650277898716301302	605	
1	C10H14N6O5	[M - H]-	C10H13N6O5-	Amino acids and Peptides	0,765	Small peptides	0,811	Aminoacids	0,689	Organic acids and derivatives	0,994	Carboxylic acids and derivatives	0,980	Amino acids, peptides, and analogues	0,977	Amino acids and derivatives	0,976	Alpha amino acids and derivatives	0,988	Organic compounds; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Monoalkylamines; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carbonyl compounds; Amines; Primary amines; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	297,098	405	6,745	650279435132000584	650277931259908831	1163	
1	C8H8O	[M - H]-	C8H7O-	Shikimates and Phenylpropanoids	0,939	Phenylpropanoids (C6-C3)	0,984	Cinnamic acids and derivatives	0,958	Benzenoids	0,999	Benzene and substituted derivatives	0,970	Styrenes	0,680			Styrenes	0,680	Organic compounds; Styrenes; Phenols; Organooxygen compounds; Benzene and substituted derivatives; Benzenoids; Hydrocarbon derivatives; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; Chemical entities	119,050	405	6,746	650279430916724264	650277874741657049	76	
1	C13H12O7	[M - H]-	C13H11O7-	Shikimates and Phenylpropanoids	0,996	Phenylpropanoids (C6-C3)	0,999	Cinnamic acids and derivatives	1,000	Phenylpropanoids and polyketides	0,998	Cinnamic acids and derivatives	1,000	Hydroxycinnamic acids and derivatives	1,000	Hydroxycinnamic acid esters	0,997	Coumaric acid esters	0,999	Organic compounds; Lipids and lipid-like molecules; Styrenes; Coumaric acids and derivatives; Phenols; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Fatty acid esters; Coumaric acid esters; Cinnamic acids and derivatives; Carboxylic acid derivatives; Carboxylic acids; Carboxylic acid esters; Hydroxycinnamic acids and derivatives; Carbonyl compounds; Benzene and substituted derivatives; Benzenoids; Hydroxycinnamic acid esters; Cinnamic acid esters; Enoate esters; Alpha,beta-unsaturated carboxylic esters; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; Chemical entities	279,051	406	6,764	650279451372346664	650277919629103132	1023	
1	C9H8O3	[M - H]-	C9H7O3-	Shikimates and Phenylpropanoids	0,986	Phenylpropanoids (C6-C3)	0,996	Cinnamic acids and derivatives	0,996	Phenylpropanoids and polyketides	0,952	Cinnamic acids and derivatives	0,980	Hydroxycinnamic acids and derivatives	0,987	Coumaric acids and derivatives	0,982	Coumaric acids	0,956	Organic compounds; Styrenes; Coumaric acids and derivatives; Phenols; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Cinnamic acids and derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Hydroxycinnamic acids and derivatives; Carbonyl compounds; Benzene and substituted derivatives; Benzenoids; Hydroxycinnamic acids; Cinnamic acids; Coumaric acids; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; 1-hydroxy-4-unsubstituted benzenoids; Chemical entities	163,040	406	6,764	650279432481200144	650277885156114856	272	
1	C17H30N4O5	[M - H]-	C17H29N4O5-	Amino acids and Peptides	0,574	Oligopeptides	0,393	Cyclic peptides	0,151	Organic acids and derivatives	1,000	Carboxylic acids and derivatives	0,998	Amino acids, peptides, and analogues	0,840	Amino acids and derivatives	0,815	Alpha amino acids and derivatives	0,861	Organic compounds; Organoheterocyclic compounds; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Lactams; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; Carboxylic acid hydrazides; Carbonyl compounds; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	369,214	407	6,776	650279449577184467	650277969474215173	1681	
1	C18H34N4O6	[M - H]-	C18H33N4O6-	Carbohydrates	0,980	Aminosugars and aminoglycosides	0,446	Aminoglycosides	0,212	Organic acids and derivatives	0,994	Carboxylic acids and derivatives	0,978	Amino acids, peptides, and analogues	0,940	Amino acids and derivatives	0,933	Alpha amino acid amides	0,869	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Hydroxamic acids; Monoalkylamines; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Cyclic alcohols and derivatives; Secondary alcohols; Primary carboxylic acid amides; Secondary carboxylic acid amides; Carbonyl compounds; Alpha amino acid amides; Amines; Primary amines; Alkanolamines; Cyclitols and derivatives; Cyclohexanols; Fatty Acyls; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	401,240	407	6,777	650279444720179996	650277981084049261	1800	
1	C9H13N4O2	[M - H]-	C9H12N4O2-	Alkaloids	0,837	Histidine alkaloids	0,498	Imidazole alkaloids	0,495	Organoheterocyclic compounds	0,994	Diazines	0,540					Diazines	0,540	Organic compounds; Organoheterocyclic compounds; Alcohols and polyols; Organonitrogen compounds; Organooxygen compounds; Diazines; Amines; Primary amines; Imidolactams; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	208,095	408	6,799	650279444950866763	650277896895973151	561	
1	C12H14N3O6	[M - H]-	C12H13N3O6-	Carbohydrates	0,927	Nucleosides	0,859	Pyrimidine nucleosides	0,514	Organic oxygen compounds	1,000	Organooxygen compounds	1,000	Carbohydrates and carbohydrate conjugates	0,678	Glycosyl compounds	0,436	Glycosylamines	0,567	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Alcohols and polyols; Organic acids and derivatives; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Monosaccharides; Secondary alcohols; Carbonyl compounds; Glycosylamines; Polyols; 1,2-diols; Organic zwitterions; Organic 1,3-dipolar compounds; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	295,082	408	6,804	650279451737251171	650277928881738303	1131	
1	C9H17NO3	[M - H]-	C9H16NO3-	Amino acids and Peptides	0,341	Small peptides	0,462	Aminoacids	0,560	Organic acids and derivatives	0,941	Carboxylic acids and derivatives	0,966	Amino acids, peptides, and analogues	0,904	Amino acids and derivatives	0,905	Amino acids	0,961	Organic compounds; Amino acids, peptides, and analogues; Ketones; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Keto acids and derivatives; Monoalkylamines; Amino fatty acids; Gamma-keto acids and derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Amines; Primary amines; Organic oxides; Hydrocarbon derivatives; Amino acids; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	186,113	409	6,813	650279478912149123	650277891892167800	419	
1	C11H17N4O4	[M - H]-	C11H16N4O4-	Amino acids and Peptides	0,741	Small peptides	0,818	Aminoacids	0,249	Organic acids and derivatives	0,999	Carboxylic acids and derivatives	0,998	Amino acids, peptides, and analogues	0,932	Amino acids and derivatives	0,930	Alpha amino acids	0,620	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Guanidines; Monoalkylamines; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Heterocyclic fatty acids; Alpha amino acids; Amines; Primary amines; Carboximidamides; Fatty Acyls; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Amino acids; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	268,116	409	6,816	650279482406005672	650277913627053755	954	
1	C10H14N2O5	[M - H]-	C10H13N2O5-	Amino acids and Peptides	0,697	Amino acid glycosides	0,097	Cyanogenic glycosides	0,088	Organic acids and derivatives	0,884	Carboxylic acids and derivatives	0,902	Carboxylic acid derivatives	0,524			Carboxylic acid derivatives	0,524	Organic compounds; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carbonyl compounds; Allyl-type 1,3-dipolar organic compounds; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	241,085	409	6,817	650279478782125629	650277906140220276	786	
1	C20H32N2O6	[M - H]-	C20H31N2O6-	Fatty acids	0,743	Ornithine alkaloids	0,214	Polyamines	0,015	Organic acids and derivatives	0,999	Carboxylic acids and derivatives	0,999	Amino acids, peptides, and analogues	0,865	Amino acids and derivatives	0,864	Amino acids	0,939	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alcohols and polyols; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Branched fatty acids; Unsaturated fatty acids; Hydroxy fatty acids; Amino acids and derivatives; Amino fatty acids; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Secondary alcohols; Carbonyl compounds; Heterocyclic fatty acids; Dialkylamines; Amines; Medium-chain fatty acids; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Amino acids; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	395,216	409	6,821	650279481739111294	650277979678957341	1784	
1	C7H12N3O2	[M - H]-	C7H11N3O2-	Alkaloids	0,785	Histidine alkaloids	0,798	Imidazole alkaloids	0,799	Organoheterocyclic compounds	0,994	Azoles	0,733					Azoles	0,733	Organic compounds; Organoheterocyclic compounds; Organonitrogen compounds; Organooxygen compounds; Azoles; Amines; Primary amines; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	169,087	410	6,826	650279479444825919	650277886661870137	301	
1	C8H17NO	[M - H]-	C8H16NO-	Alkaloids	0,962	Pseudoalkaloids (transamidation)	0,294	Simple indole alkaloids	0,054	Organic nitrogen compounds	1,000	Organonitrogen compounds	1,000	Amines	1,000	Aralkylamines	0,963	Aralkylamines	0,963	Organic compounds; Organonitrogen compounds; Monoalkylamines; Benzene and substituted derivatives; Benzenoids; Amines; Primary amines; Aralkylamines; Hydrocarbon derivatives; Organopnictogen compounds; Organic nitrogen compounds; Chemical entities	142,124	410	6,827	650279479528712042	650277879808376721	165	
1	C15H14O5	[M - H]-	C15H13O5-	Shikimates and Phenylpropanoids	0,996	Flavonoids	0,706	Chalcones	0,613	Organic oxygen compounds	1,000	Organooxygen compounds	1,000	Carbonyl compounds	0,788	Ketones	0,601	Alkyl-phenylketones	0,910	Organic compounds; Ketones; Alkyl aryl ethers; Alcohols and polyols; Phenols; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Benzoyl derivatives; Organooxygen compounds; Secondary alcohols; Carbonyl compounds; Benzene and substituted derivatives; Phenol ethers; Benzenoids; Aryl ketones; Aryl alkyl ketones; Organic oxides; Hydrocarbon derivatives; Phenylketones; Alkyl-phenylketones; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; Phenoxy compounds; Chemical entities	273,077	410	6,828	650279479935559694	650277917108326279	994	
1	C6H12N3	[M - H]-	C6H11N3-	Alkaloids	0,991	Nicotinic acid alkaloids	0,592	Pyridine alkaloids	0,590	Organic nitrogen compounds	1,000	Organonitrogen compounds	1,000	Amines	0,953	Aralkylamines	0,685	Aralkylamines	0,685	Organic compounds; Organoheterocyclic compounds; Organonitrogen compounds; Amines; Secondary amines; Aralkylamines; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic nitrogen compounds; Chemical entities	125,097	410	6,828	650279478098453952	650277875576323615	90	
1	C17H22N2O7	[M - H]-	C17H21N2O7-	Amino acids and Peptides	0,987	Cyclic polyketides	0,500	3-Spirotetramic acids	0,928	Benzenoids	0,931	Benzene and substituted derivatives	0,658	Benzoyl derivatives	0,559			Benzoyl derivatives	0,559	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Ketones; Alcohols and polyols; Phenols; Lactams; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Benzoyl derivatives; Organooxygen compounds; Carboxylic acid amides; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Monosaccharides; Secondary alcohols; Secondary carboxylic acid amides; Carbonyl compounds; Oxanes; Benzene and substituted derivatives; Polyols; Benzenoids; Vinylogous esters; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	365,135	410	6,841	650279488097676471	650277968631159984	1663	
1	C7H12N3O5	[M - H]-	C7H11N3O5-	Amino acids and Peptides	0,475	Small peptides	0,784	Aminoacids	0,746	Organic acids and derivatives	0,649	Carboxylic acids and derivatives	0,756	Amino acids, peptides, and analogues	0,504	Amino acids and derivatives	0,507	Alpha amino acids and derivatives	0,653	Organic compounds; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Organic nitro compounds; Carbonyl compounds; Organic zwitterions; Organic 1,3-dipolar compounds; Allyl-type 1,3-dipolar organic compounds; Propargyl-type 1,3-dipolar organic compounds; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	217,071	411	6,842	650279491415371270	650277899920066715	638	
1	C12H18N2O6	[M - H]-	C12H17N2O6-	Fatty acids	0,919	Small peptides	0,440	Aminoacids	0,260	Organic acids and derivatives	1,000	Carboxylic acids and derivatives	1,000	Amino acids, peptides, and analogues	0,941	Amino acids and derivatives	0,941	Alpha amino acids	0,690	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Dicarboxylic acids and derivatives; Amino acids and derivatives; Monoalkylamines; Amino fatty acids; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Primary carboxylic acid amides; Carbonyl compounds; Alpha amino acids; Amines; Medium-chain fatty acids; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Amino acids; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	285,111	411	6,846	650279500303103569	650277921852084416	1055	
1	C9H17N4O3	[M - H]-	C9H16N4O3-	Amino acids and Peptides	0,843	Small peptides	0,971	Aminoacids	0,974	Organic acids and derivatives	0,981	Carboxylic acids and derivatives	0,984	Amino acids, peptides, and analogues	0,969	Amino acids and derivatives	0,968	Alpha amino acids	0,919	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Imines; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Guanidines; Monoalkylamines; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Alpha amino acids; Amines; Carboximidamides; Organic 1,3-dipolar compounds; Propargyl-type 1,3-dipolar organic compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Amino acids; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	228,124	411	6,850	650279495454486756	650277902579255776	705	
1	C9H13N4O2	[M - H]-	C9H12N4O2-	Alkaloids	0,783	Pseudoalkaloids (transamidation)	0,058	Purine alkaloids	0,040	Organoheterocyclic compounds	0,999	Diazines	0,543	Pyrimidines and pyrimidine derivatives	0,585	Aminopyrimidines and derivatives	0,563	Aminopyrimidines and derivatives	0,563	Organic compounds; Organoheterocyclic compounds; Pyrimidines and pyrimidine derivatives; Organonitrogen compounds; Organooxygen compounds; Aminopyrimidines and derivatives; Diazines; Amines; Primary amines; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	208,095	411	6,855	650279496746332501	650277896854030106	560	
1	C19H28N4O8	[M - H]-	C19H27N4O8-	Alkaloids	0,827	Ornithine alkaloids	0,474	Pyrrolidine alkaloids	0,472	Organic oxygen compounds	1,000	Organooxygen compounds	1,000	Carbohydrates and carbohydrate conjugates	0,995	Sugar acids and derivatives	0,996	O-glucuronides	0,965	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Pyrans; Alcohols and polyols; Sugar acids and derivatives; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Glucuronides; Hydroxy acids and derivatives; Carboxylic acid derivatives; Carboxylic acids; Carboxylic acid esters; Monosaccharides; Acetals; Secondary alcohols; Beta hydroxy acids and derivatives; Carbonyl compounds; Oxanes; Glucuronic acid derivatives; Glycosyl compounds; O-glycosyl compounds; Polyols; O-glucuronides; Vinylogous amides; Fatty Acyls; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Organic N-nitroso compounds; Chemical entities	439,182	412	6,859	650279499128698289	650277983378333758	1841	
1	C13H18N3O6	[M - H]-	C13H17N3O6-	Carbohydrates	0,822	Nucleosides	0,333	Aminoacids	0,047	Organic acids and derivatives	0,940	Carboxylic acids and derivatives	0,949	Amino acids, peptides, and analogues	0,529	Amino acids and derivatives	0,535	Amino acids and derivatives	0,535	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Amino acids, peptides, and analogues; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Carboxylic acid derivatives; Carboxylic acid esters; Monosaccharides; Secondary alcohols; Carbonyl compounds; Tricarboxylic acids and derivatives; Organic 1,3-dipolar compounds; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	311,114	412	6,860	650279498818319716	650277940164416844	1289	
1	C11H16ClNO3	[M - H]-	C11H15ClNO3-	Fatty acids	0,864	Fatty amides	0,088	N-acyl amines	0,029	Lipids and lipid-like molecules	0,489	Fatty Acyls	0,573					Fatty Acyls	0,573	Organic compounds; Organoheterocyclic compounds; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organohalogen compounds; Organonitrogen compounds; Organooxygen compounds; Carboxylic acid amides; Alkyl chlorides; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Organochlorides; Secondary carboxylic acid amides; Carbonyl compounds; Alkyl halides; Fatty Acyls; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	244,073	412	6,862	650279499938199038	650277907377540101	816	
