formulaRank,molecularFormula,adduct,precursorFormula,NPC#pathway,NPC#pathway Probability,NPC#superclass,NPC#superclass Probability,NPC#class,NPC#class Probability,ClassyFire#superclass,ClassyFire#superclass probability,ClassyFire#class,ClassyFire#class Probability,ClassyFire#subclass,ClassyFire#subclass Probability,ClassyFire#level 5,ClassyFire#level 5 Probability,ClassyFire#most specific class,ClassyFire#most specific class Probability,ClassyFire#all classifications,ionMass,retentionTimeInSeconds,retentionTimeInMinutes,formulaId,alignedFeatureId,compoundId,mappingFeatureId,overallFeatureQuality
1,C11H17NO5,[M - H]-,C11H16NO5-,Amino acids and Peptides,0.655,Fatty amides,0.169,N-acyl amines,0.027,Lipids and lipid-like molecules,0.757,Fatty Acyls,0.870,Fatty acids and conjugates,0.482,Branched fatty acids,0.601,Branched fatty acids,0.601,Organic compounds; Lipids and lipid-like molecules; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Branched fatty acids; Dicarboxylic acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Secondary carboxylic acid amides; Carbonyl compounds; Fatty Acyls; Acetamides; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities,242.105,325,5.413,832179153718807060,832177630884398926,832177630884398925,773,
1,C12H16ClN5O2,[M - H]-,C12H15ClN5O2-,Alkaloids,0.421,Histidine alkaloids,0.077,Imidazole alkaloids,0.075,Organoheterocyclic compounds,1.000,Triazines,0.499,Aminotriazines,0.610,,,Aminotriazines,0.610,Organic compounds; Organoheterocyclic compounds; Organic acids and derivatives; Carboxylic acids and derivatives; Organohalogen compounds; Organonitrogen compounds; Organooxygen compounds; Carboxylic acid amides; Aryl chlorides; Carboxylic acid derivatives; Organochlorides; Secondary carboxylic acid amides; Aminotriazines; Carbonyl compounds; Amines; Aryl halides; Imidolactams; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities,296.092,325,5.413,832179149780354456,832177645593824782,832177645593824781,1114,
1,C13H23NO8,[M - H]-,C13H22NO8-,Amino acids and Peptides,0.996,Amino acid glycosides,0.998,Cyanogenic glycosides,0.998,Lipids and lipid-like molecules,0.651,Fatty Acyls,0.694,Fatty acyl glycosides,0.851,Alkyl glycosides,0.707,Alkyl glycosides,0.707,Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Alcohols and polyols; Ethers; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Nitriles; Hexoses; Monosaccharides; Acetals; Secondary alcohols; Fatty acyl glycosides; Oxanes; Glycosyl compounds; Alkyl glycosides; O-glycosyl compounds; Polyols; Cyanogenic glycosides; Fatty acyl glycosides of mono- and disaccharides; Fatty Acyls; Oxacyclic compounds; Hydrocarbon derivatives; Organic cyanides; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities,320.136,325,5.414,832179164770801382,832177656310272655,832177656310272654,1340,
1,C5H8FN5O2,[M - H]-,C5H7FN5O2-,Alkaloids,0.956,Histidine alkaloids,0.991,Imidazole alkaloids,0.990,Organoheterocyclic compounds,0.667,Azolines,0.726,,,,,Azolines,0.726,"Organic compounds; Organoheterocyclic compounds; Imines; Organic acids and derivatives; Carboxylic acids and derivatives; Organohalogen compounds; Organonitrogen compounds; Organooxygen compounds; Guanidines; Organofluorides; Carbonyl compounds; Azolines; N-acylimines; Carboximidamides; Organic 1,3-dipolar compounds; Propargyl-type 1,3-dipolar organic compounds; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities",188.057,325,5.414,832179162380047329,832177618381176979,832177618381176978,430,
1,C9H8NO2,[M - H]-,C9H7NO2-,Amino acids and Peptides,0.454,Small peptides,0.439,Aminoacids,0.316,Benzenoids,0.999,Phenols,0.907,1-hydroxy-2-unsubstituted benzenoids,0.874,,,1-hydroxy-2-unsubstituted benzenoids,0.874,Organic compounds; Phenols; Organonitrogen compounds; Organooxygen compounds; Carbonyl compounds; Benzene and substituted derivatives; Benzenoids; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; 1-hydroxy-4-unsubstituted benzenoids; Organic nitrogen compounds; Chemical entities,161.047,325,5.414,832179162044502802,832177612370738502,832177612370738501,261,
1,C11H19NO6,[M - H]-,C11H18NO6-,Amino acids and Peptides,0.385,Amino acid glycosides,0.033,Shikimic acids and derivatives,0.030,Organic acids and derivatives,0.922,Carboxylic acids and derivatives,0.969,Carboxylic acid derivatives,0.960,Carboxylic acid esters,0.954,Carboxylic acid esters,0.954,Organic compounds; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Carboxylic acid derivatives; Carboxylic acid esters; Secondary alcohols; Carbonyl compounds; Polyols; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities,260.115,325,5.414,832179172442185228,832177635208726920,832177635208726919,887,
1,C11H14N4O5S,[M - H]-,C11H13N4O5S-,Amino acids and Peptides,0.604,Small peptides,0.248,Aminoacids,0.103,Organic oxygen compounds,1.000,Organooxygen compounds,0.997,Carbonyl compounds,0.973,Ketones,0.507,Ketones,0.507,Organic compounds; Organoheterocyclic compounds; Organosulfur compounds; Ketones; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Carboxylic acid amides; Carboxylic acid derivatives; Carbonyl compounds; Sulfenyl compounds; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities,313.059,326,5.429,832179170974178579,832177653126795596,832177653126795595,1277,
1,C11H18FN2O3,[M - H]-,C11H17FN2O3-,Amino acids and Peptides,0.982,Small peptides,0.995,Aminoacids,0.998,Organic acids and derivatives,1.000,Carboxylic acids and derivatives,1.000,"Amino acids, peptides, and analogues",0.997,Amino acids and derivatives,0.997,Alpha amino acids,0.939,"Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organohalogen compounds; Organonitrogen compounds; Organooxygen compounds; Branched fatty acids; Amino acids and derivatives; Monoalkylamines; Halogenated fatty acids; Alkyl fluorides; Monocarboxylic acids and derivatives; Carboxylic acids; Organofluorides; Carbonyl compounds; Alpha amino acids; Amines; Alkyl halides; Methyl-branched fatty acids; Fatty Acyls; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Amino acids; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities",244.121,326,5.439,832179165756462974,832177631626790839,832177631626790838,794,
1,C12H15FN4O6,[M - H]-,C12H14FN4O6-,Carbohydrates,0.922,Nucleosides,0.634,Pyrimidine nucleosides,0.202,Organoheterocyclic compounds,0.996,Azoles,0.915,Imidazoles,0.596,Substituted imidazoles,0.737,Nitroimidazoles,0.623,"Organic compounds; Organoheterocyclic compounds; Halobenzenes; Imidazoles; Alcohols and polyols; Nitroimidazoles; Organic acids and derivatives; Organohalogen compounds; Organonitrogen compounds; Organooxygen compounds; Organic carbonic acids and derivatives; Azoles; Aryl fluorides; Fluorobenzenes; Organic nitro compounds; Organic oxoazanium compounds; Organofluorides; Carbonyl compounds; Benzene and substituted derivatives; Polyols; Substituted imidazoles; N-substituted imidazoles; 1,2-diols; Aryl halides; Organic zwitterions; Organic 1,3-dipolar compounds; Allyl-type 1,3-dipolar organic compounds; Propargyl-type 1,3-dipolar organic compounds; Organic oxides; C-nitro compounds; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Nitroaromatic compounds; Organic nitrogen compounds; Chemical entities",329.090,327,5.445,832179175000711239,832177659737019428,832177659737019427,1421,
1,C7H19BN6O5,[M - H]-,C7H18BN6O5-,Amino acids and Peptides,0.980,Small peptides,0.999,Aminoacids,0.999,Organic acids and derivatives,0.999,Carboxylic acids and derivatives,0.994,"Amino acids, peptides, and analogues",0.999,Amino acids and derivatives,0.999,Alpha amino acids,0.981,"Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Guanidines; Boronic acids; Organometallic compounds; Monoalkylamines; Boronic acid derivatives; Monocarboxylic acids and derivatives; Organic nitro compounds; Carboxylic acids; Organometalloid compounds; Carbonyl compounds; Alpha amino acids; Amines; Primary amines; Nitramines; Organoboron compounds; Carboximidamides; Organic 1,3-dipolar compounds; Propargyl-type 1,3-dipolar organic compounds; Organic salts; Fatty Acyls; Organic oxides; Organic metalloid salts; Organic metal salts; Hydrocarbon derivatives; Amino acids; Organopnictogen compounds; Alkylboranes; Monoalkylboranes; Organic oxygen compounds; Nitroguanidines; Organic nitrogen compounds; Chemical entities",276.148,327,5.447,832179168621173645,832177638937463638,832177638937463637,978,
1,C14H12N4O4,[M - H]-,C14H11N4O4-,Alkaloids,0.948,Histidine alkaloids,0.424,Imidazole alkaloids,0.426,Benzenoids,0.999,Phenols,0.845,1-hydroxy-2-unsubstituted benzenoids,0.862,,,1-hydroxy-2-unsubstituted benzenoids,0.862,Organic compounds; Organoheterocyclic compounds; Phenols; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Carboxylic acid derivatives; Carbonyl compounds; Benzene and substituted derivatives; Benzenoids; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; 1-hydroxy-4-unsubstituted benzenoids; Organic nitrogen compounds; Chemical entities,299.080,328,5.462,832179172492516905,832177647003111086,832177647003111085,1146,
1,C13H18N4O5S,[M - H]-,C13H17N4O5S-,Amino acids and Peptides,0.523,Small peptides,0.137,Tripeptides,0.098,Organic acids and derivatives,1.000,Carboxylic acids and derivatives,0.961,"Amino acids, peptides, and analogues",0.972,Amino acids and derivatives,0.970,Alpha amino acids and derivatives,0.967,"Organic compounds; Organoheterocyclic compounds; Organosulfur compounds; Amino acids, peptides, and analogues; Benzenesulfonamides; Alpha amino acids and derivatives; Phenols; Organic acids and derivatives; Carboxylic acids and derivatives; Organosulfonic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Carboxylic acid derivatives; Sulfonyls; Thioethers; Carbonyl compounds; Benzene and substituted derivatives; Benzenoids; Amines; Primary amines; Aminosulfonyl compounds; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Benzenesulfonyl compounds; Organic sulfonic acids and derivatives; Organopnictogen compounds; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; Organic nitrogen compounds; Chemical entities",341.092,328,5.474,832179167740369455,832177662584952136,832177662584952135,1475,
1,C4H7FO4,[M - H]-,C4H6FO4-,Fatty acids,0.871,Fatty Acids and Conjugates,0.887,Halogenated fatty acids,0.827,Organic acids and derivatives,0.997,Carboxylic acids and derivatives,0.995,Carboxylic acids,0.982,,,Carboxylic acids,0.982,Organic compounds; Organic acids and derivatives; Carboxylic acids and derivatives; Organohalogen compounds; Organooxygen compounds; Alkyl fluorides; Monocarboxylic acids and derivatives; Carboxylic acids; Organofluorides; Carbonyl compounds; Alkyl halides; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities,137.027,329,5.482,832179168273046298,832177607970913016,832177607970913015,143,
1,C5H10N3OS2,[M - H]-,C5H9N3OS2-,Alkaloids,0.235,Histidine alkaloids,0.227,Imidazole alkaloids,0.230,Organic nitrogen compounds,0.999,Organonitrogen compounds,0.991,,,,,Organonitrogen compounds,0.991,Organic compounds; Organosulfur compounds; Organic acids and derivatives; Organonitrogen compounds; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities,191.020,329,5.488,832179177370493399,832177618607669430,832177618607669429,437,
1,C12H15FN4O6,[M - H]-,C12H14FN4O6-,Carbohydrates,0.994,Nucleosides,0.893,Purine nucleosides,0.167,Organic oxygen compounds,1.000,Organooxygen compounds,0.998,Carbohydrates and carbohydrate conjugates,0.748,Glycosyl compounds,0.589,Glycosylamines,0.638,"Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organohalogen compounds; Organonitrogen compounds; Nucleosides, nucleotides, and analogues; Organooxygen compounds; Azoles; Alkyl fluorides; Aryl fluorides; Organic nitro compounds; Organic oxoazanium compounds; Organofluorides; Secondary alcohols; Oxolanes; Glycosyl compounds; Glycosylamines; Polyols; Substituted imidazoles; N-substituted imidazoles; 1,2-diols; Aryl halides; Alkyl halides; Organic zwitterions; Organic 1,3-dipolar compounds; Allyl-type 1,3-dipolar organic compounds; Propargyl-type 1,3-dipolar organic compounds; Organic oxides; C-nitro compounds; Azacyclic compounds; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Nitroaromatic compounds; Organic nitrogen compounds; Chemical entities",329.089,330,5.506,832179171368443218,832177659703464991,832177659703464990,1420,
1,C11H11FN4O4,[M + H2O - H]-,C11H12FN4O5-,Alkaloids,0.578,Histidine alkaloids,0.070,Imidazole alkaloids,0.071,Benzenoids,0.997,Phenol ethers,0.801,,,,,Phenol ethers,0.801,Organic compounds; Organoheterocyclic compounds; Halobenzenes; Lactams; Ethers; Organic acids and derivatives; Organohalogen compounds; Organonitrogen compounds; Pyrimidones; Organooxygen compounds; Organic carbonic acids and derivatives; Azoles; Ureas; Aryl fluorides; Fluorobenzenes; Diazines; Organofluorides; Hydropyrimidines; Benzene and substituted derivatives; Phenol ethers; Benzenoids; Aryl halides; Vinylogous amides; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Phenoxy compounds; Chemical entities,299.079,331,5.517,832179170026265646,832177646839533210,832177646839533209,1142,
1,C12H15FN4O6,[M - H]-,C12H14FN4O6-,Carbohydrates,0.895,Small peptides,0.381,Aminoacids,0.286,Benzenoids,0.943,Benzene and substituted derivatives,0.980,Nitrobenzenes,0.953,,,Nitrobenzenes,0.953,"Organic compounds; Halobenzenes; Nitrobenzenes; Alcohols and polyols; Organic acids and derivatives; Organohalogen compounds; Organonitrogen compounds; Aniline and substituted anilines; Organooxygen compounds; Aryl fluorides; Fluorobenzenes; Organic nitro compounds; Organic oxoazanium compounds; Organofluorides; Secondary alcohols; Carbonyl compounds; Benzene and substituted derivatives; Polyols; Benzenoids; Amines; Secondary amines; Secondary alkylarylamines; 1,2-diols; Aryl halides; Organic zwitterions; Organic 1,3-dipolar compounds; Allyl-type 1,3-dipolar organic compounds; Propargyl-type 1,3-dipolar organic compounds; Aralkylamines; Phenylalkylamines; Organic oxides; C-nitro compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Nitroaromatic compounds; Organic nitrogen compounds; Chemical entities",329.091,331,5.520,832179178507150146,832177659829294126,832177659829294125,1423,
1,C2H2B6OSi,[M - H]-,C2HB6OSi-,Terpenoids,0.745,Monoterpenoids,0.948,Pinane monoterpenoids,0.999,Organoheterocyclic compounds,1.000,Organoboroxines,1.000,,,,,Organoboroxines,1.000,Organic compounds; Organoheterocyclic compounds; Organic acids and derivatives; Organometallic compounds; Organometalloid compounds; Organoboroxines; Organic salts; Organic metalloid salts; Organic metal salts; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities,129.057,332,5.529,832179162082251587,832177606368688698,832177606368688697,105,
1,C4H7FO4,[M - H]-,C4H6FO4-,Fatty acids,0.771,Fatty Acids and Conjugates,0.700,Halogenated fatty acids,0.606,Organic acids and derivatives,0.996,Carboxylic acids and derivatives,0.995,Carboxylic acids,0.982,,,Carboxylic acids,0.982,Organic compounds; Organic acids and derivatives; Carboxylic acids and derivatives; Organohalogen compounds; Organooxygen compounds; Alkyl fluorides; Monocarboxylic acids and derivatives; Carboxylic acids; Organofluorides; Carbonyl compounds; Alkyl halides; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities,137.026,332,5.533,832179173914386416,832177607811529444,832177607807335139,139,
1,C13H18N4O5S,[M - H]-,C13H17N4O5S-,Amino acids and Peptides,0.441,β-lactams,0.307,Imidazole alkaloids,0.299,Organic acids and derivatives,0.934,Carboxylic acids and derivatives,0.839,"Amino acids, peptides, and analogues",0.561,Amino acids and derivatives,0.556,Alpha amino acids and derivatives,0.698,"Organic compounds; Organoheterocyclic compounds; Organosulfur compounds; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Azetidines; Lactams; Beta lactams; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Carboxylic acid derivatives; Organic nitro compounds; Thioethers; Organic oxoazanium compounds; Carbonyl compounds; Sulfenyl compounds; Organic zwitterions; Organic 1,3-dipolar compounds; Allyl-type 1,3-dipolar organic compounds; Propargyl-type 1,3-dipolar organic compounds; Alkylarylthioethers; Organic oxides; C-nitro compounds; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Aryl thioethers; Organic nitrogen compounds; Chemical entities",341.090,332,5.536,832179165790017428,832177662538814787,832177662538814786,1474,
1,C8H10N3O4,[M - H]-,C8H9N3O4-,Carbohydrates,0.311,Small peptides,0.604,Aminoacids,0.479,Organic acids and derivatives,0.700,Carboxylic acids and derivatives,0.729,,,,,Carboxylic acids and derivatives,0.729,"Organic compounds; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Carbonyl compounds; Organic 1,3-dipolar compounds; Propargyl-type 1,3-dipolar organic compounds; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities",211.060,333,5.544,832179174967156782,832177623099769649,832177623099769648,564,
1,C12H23NO6,[M - H]-,C12H22NO6-,Amino acids and Peptides,0.572,Ornithine alkaloids,0.144,Mycosporine and Mycosporine-like amino acids,0.080,Lipids and lipid-like molecules,0.535,Fatty Acyls,0.611,Fatty acids and conjugates,0.358,Amino fatty acids,0.520,Amino fatty acids,0.520,Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Hydroxy acids and derivatives; Amino fatty acids; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Secondary alcohols; Beta hydroxy acids and derivatives; Carbonyl compounds; Polyols; Amines; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities,276.148,333,5.554,832179166343665663,832177638991989600,832177638991989599,980,
1,C20H22N4O8,[M - H]-,C20H21N4O8-,Alkaloids,0.958,Histidine alkaloids,0.174,Imidazole alkaloids,0.173,Organic oxygen compounds,1.000,Organooxygen compounds,1.000,Carbohydrates and carbohydrate conjugates,0.996,Sugar acids and derivatives,0.877,O-glucuronides,0.772,Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Imidazoles; Alkyl aryl ethers; Alcohols and polyols; Anisoles; Sugar acids and derivatives; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Glucuronides; Azoles; Hydroxy acids and derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Hexoses; Monosaccharides; Acetals; Secondary alcohols; Beta hydroxy acids and derivatives; Carbonyl compounds; Oxanes; Glucuronic acid derivatives; Glycosyl compounds; O-glycosyl compounds; Benzene and substituted derivatives; Polyols; Substituted imidazoles; N-substituted imidazoles; Phenol ethers; Benzenoids; O-glucuronides; Organic zwitterions; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Phenoxy compounds; Chemical entities,445.137,334,5.568,832179181636102131,832177677147577227,832177677147577226,1791,
1,C8H13NO3,[M - H]-,C8H12NO3-,Amino acids and Peptides,0.588,Small peptides,0.267,Aminoacids,0.387,Organic oxygen compounds,1.000,Organooxygen compounds,0.999,Carbonyl compounds,0.946,Ketones,0.834,Ketones,0.834,Organic compounds; Ketones; Alcohols and polyols; Organic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Monoalkylamines; Carbonyl compounds; Amines; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities,170.083,334,5.571,832179172828061347,832177613918436918,832177613918436917,309,
1,C9H11NO5,[M - H]-,C9H10NO5-,Amino acids and Peptides,0.777,Small peptides,0.280,Aminoacids,0.219,Organic acids and derivatives,0.844,Carboxylic acids and derivatives,0.901,Carboxylic acid derivatives,0.676,Carboxylic acid esters,0.622,Carboxylic acid esters,0.622,"Organic compounds; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Carbonyl compounds; Organic 1,3-dipolar compounds; Allyl-type 1,3-dipolar organic compounds; Propargyl-type 1,3-dipolar organic compounds; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities",212.056,334,5.572,832179163508315460,832177623380788057,832177623380788056,572,
1,C3H10BN5O4,[M - H]-,C3H9BN5O4-,Amino acids and Peptides,0.561,Small peptides,0.675,Aminoacids,0.830,Organic acids and derivatives,0.992,Carboxylic acids and derivatives,0.980,"Amino acids, peptides, and analogues",0.973,Amino acids and derivatives,0.971,Alpha amino acids,0.840,"Organic compounds; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Organometallic compounds; Monoalkylamines; Monocarboxylic acids and derivatives; Carboxylic acids; Organometalloid compounds; Carbonyl compounds; Alpha amino acids; Amines; Primary amines; Organic salts; Organic oxides; Organic metalloid salts; Organic metal salts; Hydrocarbon derivatives; Amino acids; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities",189.077,334,5.572,832179187315191396,832177618578309297,832177618578309296,436,
1,C7H8O3S,[M - H]-,C7H7O3S-,Shikimates and Phenylpropanoids,0.925,Phenolic acids (C6-C1),0.034,Simple phenolic acids,0.009,Benzenoids,0.997,Benzene and substituted derivatives,0.981,,,,,Benzene and substituted derivatives,0.981,Organic compounds; Organosulfur compounds; Organic acids and derivatives; Sulfinic acids and derivatives; Organooxygen compounds; Sulfinic acids; Benzene and substituted derivatives; Benzenoids; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities,171.014,335,5.577,832179182097475704,832177614534999676,832177614534999675,323,
1,C8H19NO2Si2,[M - H]-,C8H18NO2Si2-,Fatty acids,0.303,Small peptides,0.096,Aminoacids,0.079,Organic nitrogen compounds,0.997,Organonitrogen compounds,0.996,Amines,0.901,,,Amines,0.901,Organic compounds; Organonitrogen compounds; Organooxygen compounds; Amines; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities,216.089,335,5.582,832179183829723890,832177625050121254,832177625045926949,613,
1,C17H16N4O5,[M - H]-,C17H15N4O5-,Alkaloids,0.936,Tryptophan alkaloids,0.376,Pyrroloquinoline alkaloids,0.100,"Organic 1,3-dipolar compounds",0.764,"Allyl-type 1,3-dipolar organic compounds",0.856,Organic nitro compounds,0.540,C-nitro compounds,0.546,Nitroaromatic compounds,0.503,"Organic compounds; Organoheterocyclic compounds; Pyrimidines and pyrimidine derivatives; Lactams; Organic acids and derivatives; Organonitrogen compounds; Pyrimidones; Organooxygen compounds; Organic carbonic acids and derivatives; Ureas; Organic nitro compounds; Diazines; Organic oxoazanium compounds; Benzenoids; Organic zwitterions; Organic 1,3-dipolar compounds; Allyl-type 1,3-dipolar organic compounds; Propargyl-type 1,3-dipolar organic compounds; Vinylogous amides; Organic oxides; C-nitro compounds; Azacyclic compounds; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Nitroaromatic compounds; Organic nitrogen compounds; Chemical entities",355.104,335,5.591,832179191396250055,832177666871531267,832177666871531266,1562,
1,C14H27BN6O7,[M - H]-,C14H26BN6O7-,Carbohydrates,0.808,Nucleosides,0.919,Purine nucleosides,0.454,Organic acids and derivatives,0.997,Carboxylic acids and derivatives,0.990,"Amino acids, peptides, and analogues",0.984,Amino acids and derivatives,0.985,Alpha amino acids,0.913,"Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Pyrimidines and pyrimidine derivatives; Imidazoles; Alcohols and polyols; Purines and purine derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Nucleosides, nucleotides, and analogues; Organooxygen compounds; Amino acids and derivatives; Azoles; Organometallic compounds; Monoalkylamines; Boronic acid derivatives; Carboxylic acids; Aminopyrimidines and derivatives; Diazines; Organometalloid compounds; Imidazopyrimidines; Carbonyl compounds; Glycosylamines; Substituted imidazoles; N-substituted imidazoles; Alpha amino acids; Amines; Primary amines; Organoboron compounds; Organic salts; Imidolactams; Fatty Acyls; Organic oxides; Organic metalloid salts; Organic metal salts; Azacyclic compounds; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Amino acids; Organopnictogen compounds; Alkylboranes; Monoalkylboranes; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities",400.200,336,5.606,832179184798608348,832177675155282562,832177675155282561,1738,
1,C18H17FN4O3S,[M - H]-,C18H16FN4O3S-,Alkaloids,0.626,Pseudoalkaloids (transamidation),0.015,Purine alkaloids,0.026,Benzenoids,0.978,Phenol ethers,0.578,,,,,Phenol ethers,0.578,Organic compounds; Organoheterocyclic compounds; Organosulfur compounds; Halobenzenes; Pyrimidines and pyrimidine derivatives; Ketones; Lactams; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organohalogen compounds; Organonitrogen compounds; Pyrimidones; Organooxygen compounds; Azoles; Carboxylic acid amides; Aryl fluorides; Carboxylic acid derivatives; Fluorobenzenes; Thioethers; Diazines; Organofluorides; Secondary carboxylic acid amides; Carbonyl compounds; Benzene and substituted derivatives; Phenol ethers; Benzenoids; Aryl halides; Sulfenyl compounds; Alkylarylthioethers; Vinylogous amides; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Aryl thioethers; Organic nitrogen compounds; Phenoxy compounds; Chemical entities,387.096,337,5.613,832179203442294466,832177672760334736,832177672756140431,1691,
