formulaRank	molecularFormula	adduct	precursorFormula	NPC#pathway	NPC#pathway Probability	NPC#superclass	NPC#superclass Probability	NPC#class	NPC#class Probability	ClassyFire#superclass	ClassyFire#superclass probability	ClassyFire#class	ClassyFire#class Probability	ClassyFire#subclass	ClassyFire#subclass Probability	ClassyFire#level 5	ClassyFire#level 5 Probability	ClassyFire#most specific class	ClassyFire#most specific class Probability	ClassyFire#all classifications	ionMass	retentionTimeInSeconds	retentionTimeInMinutes	formulaId	alignedFeatureId	compoundId	mappingFeatureId	overallFeatureQuality
3	C24H22N4O4	[M - H]-	C24H21N4O4-	Amino acids and Peptides	0.954	Small peptides	0.732	Dipeptides	0.616	Organic acids and derivatives	1.000	Carboxylic acids and derivatives	1.000	Amino acids, peptides, and analogues	1.000	Amino acids and derivatives	1.000	N-acyl-alpha amino acids	0.986	Organic compounds; Organoheterocyclic compounds; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Pyrroles; Indoles and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; N-acyl-alpha amino acids and derivatives; Carboxylic acids; Secondary carboxylic acid amides; Carbonyl compounds; Substituted pyrroles; N-acyl-alpha amino acids; Benzenoids; Indoles; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; 3-alkylindoles; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	429.154	300	5.001	857713543076425685	857712831042934126	857712831042934125	1754	
1	C9H17NO4	[M - H]-	C9H16NO4-	Fatty acids	0.634	Small peptides	0.223	Aminoacids	0.281	Organic acids and derivatives	0.987	Carboxylic acids and derivatives	0.994	Amino acids, peptides, and analogues	0.956	Amino acids and derivatives	0.954	Alpha amino acids	0.872	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Branched fatty acids; Dicarboxylic acids and derivatives; Amino acids and derivatives; Amino fatty acids; Carboxylic acids; Carbonyl compounds; Alpha amino acids; Amines; Methyl-branched fatty acids; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Amino acids; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	202.108	300	5.003	857713536659139173	857712777267756323	857712777267756322	527	
1	C8H10O5	[M - H]-	C8H9O5-	Shikimates and Phenylpropanoids	0.409	Phenolic acids (C6-C1)	0.759	Simple phenolic acids	0.255	Organic oxygen compounds	1.000	Organooxygen compounds	0.999	Alcohols and polyols	0.843	Secondary alcohols	0.742	Secondary alcohols	0.742	Organic compounds; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Monocarboxylic acids and derivatives; Carboxylic acids; Secondary alcohols; Carbonyl compounds; Polyols; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	185.045	301	5.014	857713533807011474	857712772914068121	857712772914068120	397	
4	C4H11N3O2S2	[M - H]-	C4H10N3O2S2-	Amino acids and Peptides	0.355	Histidine alkaloids	0.101	Imidazole alkaloids	0.104	Organic nitrogen compounds	0.999	Organonitrogen compounds	0.993					Organonitrogen compounds	0.993	Organic compounds; Organosulfur compounds; Organonitrogen compounds; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	196.022	301	5.015	857713531110073155	857712775044774873	857712775044774872	461	
1	C18H24O13	[M - H]-	C18H23O13-	Polyketides	0.311	Cyclic polyketides	0.110	Secoiridoid monoterpenoids	0.043	Lipids and lipid-like molecules	0.785	Saccharolipids	0.602					Saccharolipids	0.602	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Pyrans; Alcohols and polyols; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Primary alcohols; Organooxygen compounds; Fatty acid esters; Pyranones and derivatives; Carboxylic acid derivatives; Carboxylic acid esters; Monosaccharides; Acetals; Secondary alcohols; Tertiary alcohols; Carbonyl compounds; Oxanes; Glycosyl compounds; O-glycosyl compounds; Polyols; Fatty Acyls; Saccharolipids; Organic oxides; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	447.114	302	5.028	857713544166944799	857712832846485004	857712832846485003	1784	
1	C14H18O8	[M - H]-	C14H17O8-	Terpenoids	0.607	Sesquiterpenoids	0.203	Iridoids monoterpenoids	0.054	Organic oxygen compounds	1.000	Organooxygen compounds	1.000	Carbohydrates and carbohydrate conjugates	0.784	Monosaccharides	0.772	Monosaccharides	0.772	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Alcohols and polyols; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Gamma butyrolactones; Cyclic alcohols and derivatives; Monosaccharides; Acetals; Secondary alcohols; Carbonyl compounds; Oxanes; Polyols; Tetrahydrofurans; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	313.093	302	5.032	857713537795795997	857712808511130585	857712808511130584	1271	
1	C6H10O4	[M - H]-	C6H9O4-	Fatty acids	0.999	Fatty Acids and Conjugates	0.997	Dicarboxylic acids	0.995	Lipids and lipid-like molecules	0.887	Fatty Acyls	0.922	Fatty acids and conjugates	0.936	Branched fatty acids	0.848	Methyl-branched fatty acids	0.766	Organic compounds; Lipids and lipid-like molecules; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Branched fatty acids; Dicarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Methyl-branched fatty acids; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	145.051	302	5.036	857713532385141997	857712765477566034	857712765477566033	178	
1	C10H19NO5	[M - H]-	C10H18NO5-	Fatty acids	0.987	Fatty esters	0.689	Fatty acyl carnitines	0.859	Organic acids and derivatives	0.986	Hydroxy acids and derivatives	0.740	Beta hydroxy acids and derivatives	0.510			Beta hydroxy acids and derivatives	0.510	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Short-chain hydroxy acids and derivatives; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Fatty acid esters; Dicarboxylic acids and derivatives; Hydroxy acids and derivatives; Quaternary ammonium salts; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Carboxylic acid esters; Secondary alcohols; Beta hydroxy acids and derivatives; Carbonyl compounds; 1,2-aminoalcohols; Amines; Alkanolamines; Organic cations; Organic salts; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Tetraalkylammonium salts; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	232.119	303	5.046	857713532573885727	857712783861203124	857712783861203123	708	
3	C17H12FN3O2	[M - H]-	C17H11FN3O2-	Alkaloids	0.860	Tryptophan alkaloids	0.703	Carboline alkaloids	0.164	Organoheterocyclic compounds	1.000	Indoles and derivatives	0.924	Indolecarboxylic acids and derivatives	0.633			Indolecarboxylic acids and derivatives	0.633	Organic compounds; Organoheterocyclic compounds; Pyrroles; Indoles and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organohalogen compounds; Organonitrogen compounds; Organooxygen compounds; Aryl fluorides; Organofluorides; Indolecarboxylic acids and derivatives; Substituted pyrroles; Benzenoids; Indoles; Aryl halides; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	308.081	304	5.071	857713540119440974	857712804199385648	857712804199385647	1189	
1	C13H16O9	[M - H]-	C13H15O9-	Shikimates and Phenylpropanoids	0.829	Phenolic acids (C6-C1)	0.871	Simple phenolic acids	0.468	Organic oxygen compounds	1.000	Organooxygen compounds	1.000	Carbohydrates and carbohydrate conjugates	0.995	Glycosyl compounds	0.800	Phenolic glycosides	0.702	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Alcohols and polyols; Phenols; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Primary alcohols; Organooxygen compounds; Monocarboxylic acids and derivatives; Carboxylic acid esters; Hexoses; Monosaccharides; Acetals; Secondary alcohols; Oxanes; Glycosyl compounds; O-glycosyl compounds; Benzene and substituted derivatives; Polyols; Phenol ethers; Benzenoids; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Phenolic glycosides; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; Phenoxy compounds; Chemical entities	315.073	304	5.074	857713541696499615	857712810302098558	857712810302098557	1304	
1	C9H17NO4	[M - H]-	C9H16NO4-	Amino acids and Peptides	0.770	Small peptides	0.479	Aminoacids	0.355	Organic acids and derivatives	0.921	Carboxylic acids and derivatives	0.946	Amino acids, peptides, and analogues	0.605	Amino acids and derivatives	0.599	Alpha amino acids and derivatives	0.606	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Branched fatty acids; Amino acids and derivatives; Monoalkylamines; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Amines; Primary amines; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	202.108	306	5.096	857713535266629865	857712777108372746	857712777108372745	522	
1	C6H9F3O3	[M - H]-	C6H8F3O3-	Fatty acids	0.665	Fatty Acids and Conjugates	0.643	Halogenated fatty acids	0.714	Organohalogen compounds	1.000	Halohydrins	0.510					Halohydrins	0.510	Organic compounds; Organic acids and derivatives; Organohalogen compounds; Organooxygen compounds; Alkyl fluorides; Carboxylic acids; Organofluorides; Carbonyl compounds; Halohydrins; Alkyl halides; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	185.045	306	5.096	857713536180988385	857712772884707988	857712772884707987	396	
2	C6H6F3NO3	[M - H]-	C6H5F3NO3-	Amino acids and Peptides	0.316	Small peptides	0.337	Halogenated fatty acids	0.448	Organic acids and derivatives	0.757	Carboxylic acids and derivatives	0.813	Carboxylic acids	0.625			Carboxylic acids	0.625	Organic compounds; Organic acids and derivatives; Carboxylic acids and derivatives; Organohalogen compounds; Organonitrogen compounds; Organooxygen compounds; Alkyl fluorides; Monocarboxylic acids and derivatives; Carboxylic acids; Organofluorides; Carbonyl compounds; Alkyl halides; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	196.022	306	5.107	857713530128605762	857712775011220436	857712775011220435	460	
1	C6H10O4	[M - H]-	C6H9O4-	Fatty acids	0.681	Saccharides	0.745	Monosaccharides	0.745	Organic oxygen compounds	1.000	Organooxygen compounds	1.000	Carbonyl compounds	0.951	Ketones	0.514	Ketones	0.514	Organic compounds; Ketones; Alcohols and polyols; Primary alcohols; Organooxygen compounds; Carbonyl compounds; Short-chain aldehydes; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	145.051	307	5.117	857713529704980904	857712765444011597	857712765444011596	177	
1	C6H10N3O4	[M - H]-	C6H9N3O4-	Amino acids and Peptides	0.539	Small peptides	0.767	Aminoacids	0.617	Organic 1,3-dipolar compounds	0.851	Allyl-type 1,3-dipolar organic compounds	0.770	Organic nitro compounds	0.756	C-nitro compounds	0.565	C-nitro compounds	0.565	Organic compounds; Organoheterocyclic compounds; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Organic nitro compounds; Carboxylic acids; Organic oxoazanium compounds; Carbonyl compounds; Organic zwitterions; Organic 1,3-dipolar compounds; Allyl-type 1,3-dipolar organic compounds; Propargyl-type 1,3-dipolar organic compounds; Organic oxides; C-nitro compounds; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	187.061	309	5.142	857713532250924192	857712773580962562	857712773576768257	418	
2	C10H19NO5	[M - H]-	C10H18NO5-	Fatty acids	0.997	Fatty esters	0.956	Fatty acyl carnitines	0.977	Lipids and lipid-like molecules	0.968	Fatty Acyls	0.983	Fatty acid esters	0.838	Acyl carnitines	0.739	Acyl carnitines	0.739	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Short-chain hydroxy acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty acid esters; Branched fatty acids; Dicarboxylic acids and derivatives; Hydroxy acids and derivatives; Quaternary ammonium salts; Carboxylic acid derivatives; Acyl carnitines; Carboxylic acids; Carboxylic acid esters; Carbonyl compounds; Amines; Alkanolamines; Organic salts; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Tetraalkylammonium salts; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	232.119	309	5.144	857713533899286221	857712783827648687	857712783827648686	707	
1	C9H15NO4	[M - H]-	C9H14NO4-	Amino acids and Peptides	0.971	Small peptides	0.699	Aminoacids	0.733	Organic acids and derivatives	0.982	Carboxylic acids and derivatives	0.980	Amino acids, peptides, and analogues	0.671	Amino acids and derivatives	0.673	Amino acids and derivatives	0.673	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Amino acids and derivatives; Monoalkylamines; Hydroxy acids and derivatives; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Carboxylic acid esters; Beta hydroxy acids and derivatives; Carbonyl compounds; Amines; Primary amines; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	200.092	309	5.144	857713531642749917	857712776277900434	857712776277900433	498	
1	C13H16O9	[M - H]-	C13H15O9-	Carbohydrates	0.214	Phenolic acids (C6-C1)	0.407	Simple phenolic acids	0.144	Organic oxygen compounds	1.000	Organooxygen compounds	1.000	Carbohydrates and carbohydrate conjugates	0.998	Monosaccharides	0.983	Hexoses	0.817	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Alcohols and polyols; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Primary alcohols; Organooxygen compounds; Monocarboxylic acids and derivatives; Carboxylic acids; Hexoses; Monosaccharides; Acetals; Secondary alcohols; Carbonyl compounds; Oxanes; Glycosyl compounds; O-glycosyl compounds; Polyols; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	315.072	311	5.177	857713535174355131	857712810272738425	857712810272738424	1303	
1	C7H10B2O3	[M - H]-	C7H9B2O3-	Terpenoids	0.824	Monoterpenoids	0.904	Pinane monoterpenoids	0.960	Organoheterocyclic compounds	0.795	Organoboroxines	0.736					Organoboroxines	0.736	Organic compounds; Organoheterocyclic compounds; Organic acids and derivatives; Organooxygen compounds; Organometallic compounds; Organometalloid compounds; Organoboron compounds; Organoboroxines; Organic salts; Organic metalloid salts; Organic metal salts; Oxacyclic compounds; Hydrocarbon derivatives; Alkylboranes; Dialkylboranes; Organic oxygen compounds; Chemical entities	161.082	311	5.182	857713529298133207	857712768497465349	857712768497465348	265	
3	C10H18O8	[M - H]-	C10H17O8-	Carbohydrates	0.726	Saccharides	0.605	Monosaccharides	0.349	Organic oxygen compounds	1.000	Organooxygen compounds	1.000	Carbohydrates and carbohydrate conjugates	0.887	Monosaccharides	0.805	Monosaccharides	0.805	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Alcohols and polyols; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Primary alcohols; Organooxygen compounds; Monocarboxylic acids and derivatives; Carboxylic acids; Monosaccharides; Acetals; Secondary alcohols; Carbonyl compounds; Fatty Acyls; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	265.093	313	5.223	857713567852183957	857712790798582860	857712790798582859	892	
1	C12H15FN4O6	[M - H]-	C12H14FN4O6-	Carbohydrates	0.811	Nucleosides	0.475	Pyrimidine nucleosides	0.252	Organic acids and derivatives	0.957	Carboxylic acids and derivatives	0.859	Amino acids, peptides, and analogues	0.904	Amino acids and derivatives	0.903	Alpha amino acids and derivatives	0.814	Organic compounds; Organoheterocyclic compounds; Amino acids, peptides, and analogues; Halobenzenes; Alpha amino acids and derivatives; Alcohols and polyols; Phenols; Organic acids and derivatives; Carboxylic acids and derivatives; Organohalogen compounds; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Monoalkylamines; Aryl fluorides; Fluorobenzenes; Organic nitro compounds; Organic oxoazanium compounds; Organofluorides; Secondary alcohols; Carbonyl compounds; Benzene and substituted derivatives; Polyols; Benzenoids; Amines; Primary amines; 1,2-diols; Aryl halides; Organic zwitterions; Organic 1,3-dipolar compounds; Allyl-type 1,3-dipolar organic compounds; Propargyl-type 1,3-dipolar organic compounds; Organic oxides; C-nitro compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Nitroaromatic compounds; Organic nitrogen compounds; Phenoxy compounds; Chemical entities	329.089	314	5.229	857713563104230944	857712814987136659	857712814987136658	1409	
5	C4H6N3O2	[M + C2H4O2 - H]-	C6H9N3O4-	Alkaloids	0.561	Histidine alkaloids	0.856	Imidazole alkaloids	0.856	Organoheterocyclic compounds	0.977	Azoles	0.679					Azoles	0.679	Organic compounds; Organoheterocyclic compounds; Organonitrogen compounds; Organooxygen compounds; Azoles; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	187.061	314	5.232	857713547161678571	857712773547408125	857712773547408124	417	
1	C6H12O3	[M - H]-	C6H11O3-	Fatty acids	0.997	Fatty Acids and Conjugates	0.994	Hydroxy fatty acids	0.893	Lipids and lipid-like molecules	0.926	Fatty Acyls	0.948	Fatty acids and conjugates	0.954	Medium-chain fatty acids	0.573	Medium-chain fatty acids	0.573	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Branched fatty acids; Hydroxy fatty acids; Hydroxy acids and derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Secondary alcohols; Carbonyl compounds; Medium-chain fatty acids; Methyl-branched fatty acids; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	131.072	314	5.235	857713540362710673	857712763111978298	857712763111978297	122	
1	C11H16N4O3	[M - H]-	C11H15N4O3-	Alkaloids	0.633	Histidine alkaloids	0.155	Imidazole alkaloids	0.155	Organoheterocyclic compounds	0.982	Azoles	0.802	Imidazoles	0.731	Substituted imidazoles	0.738	N-substituted imidazoles	0.679	Organic compounds; Organoheterocyclic compounds; Imidazoles; Ketones; Alcohols and polyols; Organic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Azoles; Carbonyl compounds; Substituted imidazoles; N-substituted imidazoles; Amines; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	251.114	314	5.238	857713548512244660	857712787967427295	857712787963232990	819	
1	C11H14N4O4	[M - H]-	C11H13N4O4-	Carbohydrates	0.459	Histidine alkaloids	0.205	Imidazole alkaloids	0.206	Organoheterocyclic compounds	0.999	Azoles	0.994	Imidazoles	0.705	Substituted imidazoles	0.707	N-substituted imidazoles	0.696	Organic compounds; Organoheterocyclic compounds; Imidazoles; Ketones; Alcohols and polyols; Organonitrogen compounds; Organooxygen compounds; Azoles; Secondary alcohols; Carbonyl compounds; Polyols; Substituted imidazoles; N-substituted imidazoles; Amines; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	265.093	317	5.278	857713553725765580	857712790765028423	857712790760834118	891	
1	C17H22O12	[M - H]-	C17H21O12-	Shikimates and Phenylpropanoids	0.969	Phenolic acids (C6-C1)	0.842	Simple phenolic acids	0.407	Organic oxygen compounds	1.000	Organooxygen compounds	1.000	Carbohydrates and carbohydrate conjugates	0.984	Monosaccharides	0.918	Hexoses	0.652	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Alcohols and polyols; Phenols; Catechols; Benzoic acids and derivatives; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Primary alcohols; Benzoyl derivatives; Organooxygen compounds; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Dialkyl ethers; Carboxylic acid esters; Hydroxybenzoic acid derivatives; Benzenediols; Benzoic acid esters; Hexoses; Monosaccharides; Acetals; Secondary alcohols; Oxanes; Glycosyl compounds; Benzene and substituted derivatives; Polyols; Benzenoids; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; 1-hydroxy-4-unsubstituted benzenoids; m-Hydroxybenzoic acid esters; p-Hydroxybenzoic acid esters; p-Hydroxybenzoic acid alkyl esters; Chemical entities	417.104	317	5.287	857713554661095492	857712830602532161	857712830598337856	1745	
1	C9H17NO4	[M - H]-	C9H16NO4-	Amino acids and Peptides	0.826	Small peptides	0.529	Aminoacids	0.682	Organic acids and derivatives	0.970	Carboxylic acids and derivatives	0.982	Amino acids, peptides, and analogues	0.864	Amino acids and derivatives	0.865	Alpha amino acids	0.832	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Alcohols and polyols; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Branched fatty acids; Hydroxy fatty acids; Amino acids and derivatives; Monoalkylamines; Hydroxy acids and derivatives; Amino fatty acids; Monocarboxylic acids and derivatives; Carboxylic acids; Beta hydroxy acids and derivatives; Carbonyl compounds; Alpha amino acids; Amines; Primary amines; Alkanolamines; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Amino acids; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	202.108	318	5.295	857713546008244740	857712777238396190	857712777238396189	526	
1	C7H10O4	[M - H]-	C7H9O4-	Fatty acids	0.350	Fatty Acids and Conjugates	0.411	Dicarboxylic acids	0.362	Organic oxygen compounds	1.000	Organooxygen compounds	1.000	Alcohols and polyols	0.594	Secondary alcohols	0.548	Secondary alcohols	0.548	Organic compounds; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Monocarboxylic acids and derivatives; Carboxylic acids; Secondary alcohols; Carbonyl compounds; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	157.051	318	5.297	857713564605792168	857712767419529061	857712767419529060	233	
1	C5H11ClN4O2	[M - H]-	C5H10ClN4O2-	Alkaloids	0.866	Histidine alkaloids	0.958	Imidazole alkaloids	0.958	Organoheterocyclic compounds	0.981	Azoles	0.632					Azoles	0.632	Organic compounds; Organoheterocyclic compounds; Organohalogen compounds; Organonitrogen compounds; Organooxygen compounds; Azoles; Alkyl chlorides; Organic nitro compounds; Organic oxoazanium compounds; Organochlorides; Alkyl halides; Organic zwitterions; Organic 1,3-dipolar compounds; Allyl-type 1,3-dipolar organic compounds; Propargyl-type 1,3-dipolar organic compounds; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	193.050	318	5.299	857713552383588073	857712774637927320	857712774637927319	448	
1	C14H15F3N4O3	[M - H]-	C14H14F3N4O3-	Alkaloids	0.799	Histidine alkaloids	0.053	Imidazole alkaloids	0.052	Benzenoids	1.000	Benzene and substituted derivatives	0.998	Trifluoromethylbenzenes	0.629			Trifluoromethylbenzenes	0.629	Organic compounds; Organoheterocyclic compounds; Nitrobenzenes; Triazoles; Alkyl aryl ethers; Ethers; Organohalogen compounds; Organonitrogen compounds; Organooxygen compounds; Azoles; Alkyl fluorides; Organic nitro compounds; Organic oxoazanium compounds; Organofluorides; Benzene and substituted derivatives; Phenol ethers; Benzenoids; Alkyl halides; Organic zwitterions; Organic 1,3-dipolar compounds; Allyl-type 1,3-dipolar organic compounds; Propargyl-type 1,3-dipolar organic compounds; Organic oxides; C-nitro compounds; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Trifluoromethylbenzenes; Organopnictogen compounds; Organic oxygen compounds; Nitroaromatic compounds; Organic nitrogen compounds; Phenoxy compounds; Chemical entities	343.105	318	5.299	857713554510100509	857712818518740974	857712818518740973	1477	
1	C16H18O10	[M - H]-	C16H17O10-	Shikimates and Phenylpropanoids	0.949	Phenylpropanoids (C6-C3)	0.958	Cinnamic acids and derivatives	0.937	Organic oxygen compounds	1.000	Organooxygen compounds	1.000	Carbohydrates and carbohydrate conjugates	1.000	Glycosyl compounds	0.988	Phenolic glycosides	0.992	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Styrenes; Coumaric acids and derivatives; Pyrans; Alkyl aryl ethers; Alcohols and polyols; Anisoles; Sugar acids and derivatives; Ethers; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Dicarboxylic acids and derivatives; Glucuronides; Hydroxy acids and derivatives; Cinnamic acids and derivatives; Carboxylic acids; Hydroxycinnamic acids and derivatives; Hexoses; Monosaccharides; Acetals; Secondary alcohols; Beta hydroxy acids and derivatives; Carbonyl compounds; Oxanes; Glucuronic acid derivatives; Glycosyl compounds; O-glycosyl compounds; Benzene and substituted derivatives; Polyols; Phenol ethers; Benzenoids; Cinnamic acids; O-glucuronides; Organic oxides; Methoxybenzenes; Oxacyclic compounds; Hydrocarbon derivatives; Phenolic glycosides; Organic oxygen compounds; Phenoxy compounds; Chemical entities	369.083	318	5.305	857713559983668348	857712823660958331	857712823660958330	1606	
1	C11H16N4O3	[M - H]-	C11H15N4O3-	Alkaloids	0.380	Small peptides	0.359	Aminoacids	0.205	Organoheterocyclic compounds	0.998	Azoles	0.932	Imidazoles	0.882	Substituted imidazoles	0.838	N-substituted imidazoles	0.709	Organic compounds; Organoheterocyclic compounds; Imidazoles; Ethers; Organonitrogen compounds; Organooxygen compounds; Azoles; Monoalkylamines; Dialkyl ethers; Substituted imidazoles; N-substituted imidazoles; Amines; Primary amines; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	251.113	318	5.307	857713545752392135	857712787929678554	857712787929678553	818	
