formulaRank	molecularFormula	adduct	precursorFormula	NPC#pathway	NPC#pathway Probability	NPC#superclass	NPC#superclass Probability	NPC#class	NPC#class Probability	ClassyFire#superclass	ClassyFire#superclass probability	ClassyFire#class	ClassyFire#class Probability	ClassyFire#subclass	ClassyFire#subclass Probability	ClassyFire#level 5	ClassyFire#level 5 Probability	ClassyFire#most specific class	ClassyFire#most specific class Probability	ClassyFire#all classifications	ionMass	retentionTimeInSeconds	retentionTimeInMinutes	formulaId	alignedFeatureId	mappingFeatureId	overallFeatureQuality
1	C5H10N3O7PS	[M - H]-	C5H9N3O7PS-	Carbohydrates	0,650	Histidine alkaloids	0,524	Imidazole alkaloids	0,522	Organic acids and derivatives	0,971	Organic phosphoric acids and derivatives	0,692					Organic phosphoric acids and derivatives	0,692	Organic compounds; Organoheterocyclic compounds; Organic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Organic phosphoric acids and derivatives; Amines; Primary amines; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	285,989	198	3,301	694880060742767196	694877394595529315	1586	
1	C8H12N3O5	[M - H]-	C8H11N3O5-	Amino acids and Peptides	0,981	Small peptides	0,976	Aminoacids	0,972	Organic acids and derivatives	0,998	Carboxylic acids and derivatives	0,998	Amino acids, peptides, and analogues	0,993	Amino acids and derivatives	0,993	Alpha amino acids	0,921	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Dicarboxylic acids and derivatives; Amino acids and derivatives; Monoalkylamines; Carboxylic acids; Carbonyl compounds; Alpha amino acids; Amines; Primary amines; Organic 1,3-dipolar compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Amino acids; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	229,072	198	3,306	694880056640737754	694877377394685960	1058	
1	C7H11NO5	[M - H]-	C7H10NO5-	Amino acids and Peptides	0,802	Small peptides	0,878	Aminoacids	0,904	Organic acids and derivatives	0,998	Carboxylic acids and derivatives	0,998	Amino acids, peptides, and analogues	0,985	Amino acids and derivatives	0,985	Alpha amino acids and derivatives	0,910	Organic compounds; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Ketones; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Dicarboxylic acids and derivatives; Amino acids and derivatives; Keto acids and derivatives; Monoalkylamines; Carboxylic acid derivatives; Alpha-keto acids and derivatives; Gamma-keto acids and derivatives; Carboxylic acids; Short-chain keto acids and derivatives; Carbonyl compounds; Amines; Primary amines; Alpha-hydroxy ketones; Organic oxides; Hydrocarbon derivatives; Amino acids; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	188,057	199	3,319	694880063863329532	694877363847081890	628	
1	C21H35N3O9S	[M - H]-	C21H34N3O9S-	Amino acids and Peptides	0,661	Amino acid glycosides	0,200	Penicillins	0,083	Organic acids and derivatives	0,997	Carboxylic acids and derivatives	0,954	Amino acids, peptides, and analogues	0,765	Amino acids and derivatives	0,762	Alpha amino acids and derivatives	0,775	Organic compounds; Organoheterocyclic compounds; Organosulfur compounds; Carbohydrates and carbohydrate conjugates; Amino acids, peptides, and analogues; Lactones; Alpha amino acids and derivatives; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Carboxylic acid derivatives; Carboxylic acid esters; Monosaccharides; Acetals; Carbonyl compounds; Oxanes; Dialkylthioethers; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	504,206	199	3,319	694880072524567759	694877455958204589	3123	
1	C25H26N4O4S2	[M - H]-	C25H25N4O4S2-	Amino acids and Peptides	0,713	Oligopeptides	0,006	Cyclamides	0,005	Benzenoids	0,984	Phenol ethers	0,520					Phenol ethers	0,520	Organic compounds; Organoheterocyclic compounds; Organosulfur compounds; Thiophenes; Triazoles; Alkyl aryl ethers; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Azoles; Carboxylic acid amides; Carboxylic acid derivatives; Thioethers; Carbonyl compounds; Benzene and substituted derivatives; Phenol ethers; Benzenoids; Sulfenyl compounds; Alkylarylthioethers; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Aryl thioethers; Organic nitrogen compounds; Chemical entities	509,129	199	3,325	694880083417175805	694877456553795827	3137	
1	C7H10O5	[M - H]-	C7H9O5-	Fatty acids	0,536	Fatty Acids and Conjugates	0,662	Hydroxy fatty acids	0,160	Lipids and lipid-like molecules	0,528	Fatty Acyls	0,593	Fatty acids and conjugates	0,536	Branched fatty acids	0,581	Branched fatty acids	0,581	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Branched fatty acids; Hydroxy acids and derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Secondary alcohols; Tertiary alcohols; Carbonyl compounds; Polyols; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	173,046	200	3,340	694880095408693499	694877357866003546	460	
1	C7H12O5	[M - H]-	C7H11O5-	Carbohydrates	0,817	Saccharides	0,630	Monosaccharides	0,534	Organic oxygen compounds	0,999	Organooxygen compounds	0,999	Alcohols and polyols	0,965	Cyclic alcohols and derivatives	0,539	Cyclic alcohols and derivatives	0,539	Organic compounds; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Carboxylic acids; Cyclic alcohols and derivatives; Secondary alcohols; Carbonyl compounds; Polyols; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	175,061	201	3,346	694880083668834074	694877358616784072	482	
1	C5H6N6O3	[M - H]-	C5H5N6O3-	Alkaloids	0,410	Histidine alkaloids	0,565	Imidazole alkaloids	0,569	Organic 1,3-dipolar compounds	0,993	Allyl-type 1,3-dipolar organic compounds	0,991	Organic nitro compounds	0,992	C-nitro compounds	0,978	Nitroaromatic compounds	0,936	Organic compounds; Organoheterocyclic compounds; Organonitrogen compounds; Organooxygen compounds; Azoles; Organic nitro compounds; Organic oxoazanium compounds; Organic zwitterions; Organic 1,3-dipolar compounds; Allyl-type 1,3-dipolar organic compounds; Propargyl-type 1,3-dipolar organic compounds; Imidolactams; Organic oxides; C-nitro compounds; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Nitroaromatic compounds; Organic nitrogen compounds; Chemical entities	197,046	203	3,390	694880089427613828	694877366267195663	701	
1	C13H14N2O5	[M - H]-	C13H13N2O5-	Amino acids and Peptides	0,945	Small peptides	0,954	Aminoacids	0,823	Organic acids and derivatives	0,995	Carboxylic acids and derivatives	0,993	Amino acids, peptides, and analogues	0,987	Amino acids and derivatives	0,987	Alpha amino acids	0,938	Organic compounds; Amino acids, peptides, and analogues; Nitrobenzenes; Alpha amino acids and derivatives; Phenols; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Monoalkylamines; Monocarboxylic acids and derivatives; Organic nitro compounds; Carboxylic acids; Organic oxoazanium compounds; Carbonyl compounds; Benzene and substituted derivatives; Alpha amino acids; Benzenoids; Amines; Primary amines; Organic zwitterions; Organic 1,3-dipolar compounds; Allyl-type 1,3-dipolar organic compounds; Propargyl-type 1,3-dipolar organic compounds; Organic oxides; C-nitro compounds; Hydrocarbon derivatives; Amino acids; Organopnictogen compounds; Organic oxygen compounds; Nitroaromatic compounds; 1-hydroxy-2-unsubstituted benzenoids; Organic nitrogen compounds; Chemical entities	277,082	203	3,391	694880103059108125	694877392242524386	1509	
1	C11H14O2S2	[M - H]-	C11H13O2S2-	Fatty acids	0,937	Fatty acyls	0,881	Oxygenated hydrocarbons	0,933	Organoheterocyclic compounds	0,935							Organoheterocyclic compounds	0,935	Organic compounds; Organoheterocyclic compounds; Organosulfur compounds; Organic disulfides; Hydrocarbon derivatives; Chemical entities	241,035	203	3,391	694880099636555742	694877382155221571	1170	
1	C6H8N3O2	[M - H]-	C6H7N3O2-	Alkaloids	0,877	Histidine alkaloids	0,959	Imidazole alkaloids	0,959	Organoheterocyclic compounds	0,999	Azoles	0,884	Imidazoles	0,500	Substituted imidazoles	0,526	Substituted imidazoles	0,526	Organic compounds; Organoheterocyclic compounds; Organonitrogen compounds; Organooxygen compounds; Azoles; Substituted imidazoles; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	153,056	203	3,392	694880099351342960	694877351633266937	287	
1	C7H12N5O	[M - H]-	C7H11N5O-	Alkaloids	0,940	Histidine alkaloids	0,914	Imidazole alkaloids	0,912	Organoheterocyclic compounds	0,914	Heteroaromatic compounds	0,566					Heteroaromatic compounds	0,566	Organic compounds; Organoheterocyclic compounds; Organonitrogen compounds; Guanidines; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic nitrogen compounds; Chemical entities	181,095	204	3,398	694880098936106084	694877360818793947	537	
1	C10H14N2O4	[M - H]-	C10H13N2O4-	Amino acids and Peptides	0,998	Small peptides	0,999	Aminoacids	0,988	Organic acids and derivatives	0,999	Carboxylic acids and derivatives	0,999	Amino acids, peptides, and analogues	0,998	Amino acids and derivatives	0,998	Alpha amino acids	0,849	Organic compounds; Organoheterocyclic compounds; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Pyrrolidines; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Monoalkylamines; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Pyrrolidine carboxylic acids and derivatives; Alpha amino acids; Pyrrolidine carboxylic acids; Amines; Primary amines; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Amino acids; Proline and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	225,088	204	3,400	694880099863048283	694877376060897063	1013	
1	C8H16N2O3	[M - H]-	C8H15N2O3-	Amino acids and Peptides	0,948	Small peptides	0,860	Aminoacids	0,691	Organic acids and derivatives	0,960	Carboxylic acids and derivatives	0,951	Amino acids, peptides, and analogues	0,767	Amino acids and derivatives	0,764	Alpha amino acids and derivatives	0,793	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Monocarboxylic acids and derivatives; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	187,108	204	3,403	694880103000387863	694877363306016599	613	
1	C11H11NO5	[M - H]-	C11H10NO5-	Amino acids and Peptides	0,444	Tyrosine alkaloids	0,596	Phenylethylamines	0,144	Organic acids and derivatives	0,983	Carboxylic acids and derivatives	0,992	Amino acids, peptides, and analogues	0,809	Amino acids and derivatives	0,806	Alpha amino acids and derivatives	0,917	Organic compounds; Amino acids, peptides, and analogues; Nitrobenzenes; Alpha amino acids and derivatives; Phenols; Catechols; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Monocarboxylic acids and derivatives; Organic nitro compounds; Carboxylic acids; Organic oxoazanium compounds; Carbonyl compounds; Benzene and substituted derivatives; Benzenoids; Phenylpropanoic acids; Organic 1,3-dipolar compounds; Allyl-type 1,3-dipolar organic compounds; Propargyl-type 1,3-dipolar organic compounds; Organic salts; Organic oxides; C-nitro compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Nitroaromatic compounds; 1-hydroxy-2-unsubstituted benzenoids; Organic nitrogen compounds; Chemical entities	236,056	207	3,443	694880107672843728	694877381005982055	1126	
1	C17H13N5O3S2	[M - H]-	C17H12N5O3S2-	Amino acids and Peptides	0,865	β-lactams	0,014	Cyclamides	0,013	Organosulfur compounds	0,986	Thioethers	0,989	Aryl thioethers	0,988	Alkylarylthioethers	0,985	Alkylarylthioethers	0,985	Organic compounds; Organoheterocyclic compounds; Organosulfur compounds; Thiophenes; Lactams; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Azoles; Carboxylic acid amides; Carboxylic acid derivatives; Thioethers; Secondary carboxylic acid amides; Carbonyl compounds; Sulfenyl compounds; Alkylarylthioethers; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Aryl thioethers; Organic nitrogen compounds; Chemical entities	398,041	207	3,448	694880117768536728	694877436924450779	2676	
1	C8H6O4	[M - H]-	C8H5O4-	Shikimates and Phenylpropanoids	0,868	Phenolic acids (C6-C1)	0,859	Simple phenolic acids	0,799	Benzenoids	0,913	Benzene and substituted derivatives	0,629					Benzene and substituted derivatives	0,629	Organic compounds; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Benzene and substituted derivatives; Benzenoids; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	165,020	207	3,458	694880104464200244	694877355248757485	387	
1	C8H14N2O8P2S3	[M - H]-	C8H13N2O8P2S3-	Amino acids and Peptides	0,970	Small peptides	0,238	Aminoacids	0,201	Organic acids and derivatives	0,998	Organic thiophosphoric acids and derivatives	0,645	Thiophosphoric acid esters	0,641			Thiophosphoric acid esters	0,641	Organic compounds; Organosulfur compounds; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Monocarboxylic acids and derivatives; Carboxylic acid esters; Organic thiophosphoric acids and derivatives; Organothiophosphorus compounds; Thiophosphoric acid esters; Carbonyl compounds; Sulfenyl compounds; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	422,931	208	3,471	694880110503999852	694877442343492118	2788	
1	C3H13N7O5	[M - H]-	C3H12N7O5-	Amino acids and Peptides	0,932	Small peptides	0,978	Aminoacids	0,977	Organic acids and derivatives	0,990	Carboxylic acids and derivatives	0,983	Amino acids, peptides, and analogues	0,995	Amino acids and derivatives	0,995	Alpha amino acids	0,924	Organic compounds; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Guanidines; Monoalkylamines; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Alpha amino acids; Amines; Primary amines; Nitramines; Organic 1,3-dipolar compounds; Organic salts; Organic oxides; Hydrocarbon derivatives; Amino acids; Organopnictogen compounds; Organic oxygen compounds; Nitroguanidines; Organic nitrogen compounds; Chemical entities	226,091	209	3,476	694880111372221129	694877376354498398	1024	
1	C9H18N2O3	[M - H]-	C9H17N2O3-	Amino acids and Peptides	0,961	Small peptides	0,976	Aminoacids	0,937	Organic acids and derivatives	0,984	Carboxylic acids and derivatives	0,933	Amino acids, peptides, and analogues	0,667	Amino acids and derivatives	0,666	L-alpha-amino acids	0,525	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Monoalkylamines; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Alpha amino acids; Amines; Primary amines; Fatty Acyls; Organic oxides; L-alpha-amino acids; Hydrocarbon derivatives; Amino acids; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	201,124	211	3,512	694880107370853716	694877368825721478	776	
1	C9H6O4	[M - H]-	C9H5O4-	Polyketides	0,456	Naphthalenes	0,435	Naphthoquinones	0,653	Benzenoids	0,977	Phenols	0,808	1-hydroxy-2-unsubstituted benzenoids	0,706			1-hydroxy-2-unsubstituted benzenoids	0,706	Organic compounds; Ketones; Phenols; Organooxygen compounds; Carbonyl compounds; Benzenoids; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; Chemical entities	177,019	211	3,523	694880107391825251	694877359057186062	496	
1	C10H20N2O4	[M - H]-	C10H19N2O4-	Amino acids and Peptides	0,943	Small peptides	0,115	Dipeptides	0,050	Organic acids and derivatives	0,843	Carboxylic acids and derivatives	0,768	Amino acids, peptides, and analogues	0,548	Amino acids and derivatives	0,536	Alpha amino acids and derivatives	0,560	Organic compounds; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Amino acids and derivatives; Carboxylic acid derivatives; Carbonyl compounds; Amines; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	231,135	211	3,525	694880109317011574	694877380427167983	1102	
1	C18H17N5O6	[M - H]-	C18H16N5O6-	Alkaloids	0,628	Nicotinic acid alkaloids	0,152	Pyridine alkaloids	0,152	Benzenoids	0,989	Phenol ethers	0,769					Phenol ethers	0,769	Organic compounds; Organoheterocyclic compounds; Alkyl aryl ethers; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Azoles; Monocarboxylic acids and derivatives; Carboxylic acids; Diazines; Carbonyl compounds; Benzene and substituted derivatives; Phenol ethers; Benzenoids; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Phenoxy compounds; Chemical entities	398,109	215	3,592	694880120507417772	694877437129971700	2681	
1	C11H22N4O5S	[M - H]-	C11H21N4O5S-	Amino acids and Peptides	0,546	Small peptides	0,427	Aminoacids	0,348	Organic acids and derivatives	0,975	Carboxylic acids and derivatives	0,946	Amino acids, peptides, and analogues	0,972	Amino acids and derivatives	0,971	Alpha amino acids	0,972	Organic compounds; Organosulfur compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Ketones; Alcohols and polyols; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Hydroxy fatty acids; Amino acids and derivatives; Monoalkylamines; Thioethers; Carboxylic acids; Thia fatty acids; Secondary alcohols; Carbonyl compounds; Dialkylamines; Alpha amino acids; Amines; Primary amines; Secondary amines; Sulfenyl compounds; Dialkylthioethers; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Amino acids; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	321,118	216	3,606	694880115834962259	694877411804760845	2025	
1	C14H17N5O4	[M - H]-	C14H16N5O4-	Alkaloids	0,897	Pseudoalkaloids (transamidation)	0,591	Purine alkaloids	0,774	Organoheterocyclic compounds	1,000	Imidazopyrimidines	0,989	Purines and purine derivatives	0,992	Xanthines	0,946	Xanthines	0,946	Organic compounds; Organoheterocyclic compounds; Pyrimidines and pyrimidine derivatives; Imidazoles; Alcohols and polyols; Lactams; Purines and purine derivatives; Xanthines; Organic acids and derivatives; Organonitrogen compounds; Alkaloids and derivatives; Pyrimidones; Organooxygen compounds; Organic carbonic acids and derivatives; Azoles; Ureas; Purinones; Diazines; 6-oxopurines; Imidazopyrimidines; Carbonyl compounds; Substituted imidazoles; N-substituted imidazoles; Vinylogous amides; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	318,119	219	3,648	694880117441380949	694877411033008779	1999	
1	C7H6N2O3	[M - H]-	C7H5N2O3-	Alkaloids	0,851	Nicotinic acid alkaloids	0,399	Pyridine alkaloids	0,396	Organoheterocyclic compounds	0,997	Heteroaromatic compounds	0,997					Heteroaromatic compounds	0,997	Organic compounds; Organoheterocyclic compounds; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Monocarboxylic acids and derivatives; Carboxylic acids; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	165,029	219	3,653	694880111703571291	694877355286506226	388	
1	C6H10O5	[M - H]-	C6H9O5-	Carbohydrates	0,993	Saccharides	0,990	Monosaccharides	0,958	Organic oxygen compounds	1,000	Organooxygen compounds	1,000	Carbohydrates and carbohydrate conjugates	0,738	Monosaccharides	0,589	Monosaccharides	0,589	Organic compounds; Carbohydrates and carbohydrate conjugates; Alcohols and polyols; Primary alcohols; Organooxygen compounds; Monosaccharides; Secondary alcohols; Carbonyl compounds; Polyols; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	161,046	219	3,658	694880109488978087	694877354175015511	357	
1	C12H13N5O2	[M - H]-	C12H12N5O2-	Alkaloids	0,979	Histidine alkaloids	0,504	Imidazole alkaloids	0,504	Organoheterocyclic compounds	0,998	Pyridines and derivatives	0,528					Pyridines and derivatives	0,528	Organic compounds; Organoheterocyclic compounds; Pyridines and derivatives; Lactams; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Carbonyl compounds; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	258,098	220	3,663	694880116065649027	694877386966089084	1335	
1	C5H10N3O4	[M - H]-	C5H9N3O4-	Amino acids and Peptides	0,790	Small peptides	0,924	Aminoacids	0,929	Organic acids and derivatives	0,926	Carboxylic acids and derivatives	0,953	Amino acids, peptides, and analogues	0,885	Amino acids and derivatives	0,883	Alpha amino acids	0,526	Organic compounds; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Alpha amino acids; Amines; Organic 1,3-dipolar compounds; Propargyl-type 1,3-dipolar organic compounds; Organic oxides; Hydrocarbon derivatives; Amino acids; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	175,061	220	3,665	694880112810868190	694877358683892946	484	
1	C7H14O4	[M - H]-	C7H13O4-	Carbohydrates	0,718	Saccharides	0,517	Monosaccharides	0,406	Organic oxygen compounds	0,999	Organooxygen compounds	0,999	Alcohols and polyols	0,980	Secondary alcohols	0,816	Secondary alcohols	0,816	Organic compounds; Alcohols and polyols; Primary alcohols; Organooxygen compounds; Secondary alcohols; Polyols; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	161,081	222	3,700	694880114580865073	694877354351176304	362	
1	C7H10O4	[M - H]-	C7H9O4-	Carbohydrates	0,927	Saccharides	0,867	Monosaccharides	0,900	Organic oxygen compounds	1,000	Organooxygen compounds	1,000	Carbonyl compounds	0,987	Acyloins	0,757	Acyloins	0,757	Organic compounds; Ketones; Alcohols and polyols; Primary alcohols; Organooxygen compounds; Secondary alcohols; Carbonyl compounds; Acyloins; Polyols; 1,2-diols; Alpha-hydroxy ketones; Beta-hydroxy ketones; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	157,050	222	3,703	694880112357883145	694877352803477913	319	
1	C13H12O8	[M - H]-	C13H11O8-	Polyketides	0,600	Coumarins	0,289	Isocoumarins	0,449	Organoheterocyclic compounds	0,955	Benzopyrans	0,568					Benzopyrans	0,568	Organic compounds; Organoheterocyclic compounds; Ketones; Benzopyrans; Alcohols and polyols; Phenols; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Benzenoids; Vinylogous acids; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	295,046	223	3,719	694880119190405997	694877399309927568	1695	
1	C29H33N3O9	[M - H]-	C29H32N3O9-	Alkaloids	0,194	Tryptophan alkaloids	0,107	Carboline alkaloids	0,027	Organic oxygen compounds	1,000	Organooxygen compounds	1,000	Carbohydrates and carbohydrate conjugates	0,996	Aminosaccharides	0,921	N-acyl-alpha-hexosamines	0,892	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Pyrroles; Alcohols and polyols; Indoles and derivatives; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Carboxylic acid amides; Carboxylic acid derivatives; Monosaccharides; Acetals; Secondary alcohols; Secondary carboxylic acid amides; Carbonyl compounds; Oxanes; Glycosyl compounds; O-glycosyl compounds; N-acyl-alpha-hexosamines; Polyols; Benzenoids; Indoles; Aminosaccharides; Vinylogous esters; Acetamides; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	566,219	223	3,722	694880118494151468	694877461373051682	3247	
1	C6H14N3O5	[M - H]-	C6H13N3O5-	Amino acids and Peptides	0,680	Small peptides	0,869	Aminoacids	0,771	Organic acids and derivatives	0,970	Carboxylic acids and derivatives	0,976	Amino acids, peptides, and analogues	0,940	Amino acids and derivatives	0,940	Alpha amino acid esters	0,612	Organic compounds; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Alpha amino acid esters; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Organic nitro compounds; Carboxylic acid esters; Carbonyl compounds; Amines; Organic zwitterions; Organic 1,3-dipolar compounds; Allyl-type 1,3-dipolar organic compounds; Propargyl-type 1,3-dipolar organic compounds; Organic salts; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	207,087	229	3,824	694880113897193272	694877370545386403	833	
1	C10H9N4O7PS3	[M - H]-	C10H8N4O7PS3-	Alkaloids	0,409	Histidine alkaloids	0,299	Purine alkaloids	0,328	Organoheterocyclic compounds	1,000	Diazines	0,774	Pyrimidines and pyrimidine derivatives	0,801			Pyrimidines and pyrimidine derivatives	0,801	Organic compounds; Organoheterocyclic compounds; Organosulfur compounds; Pyrimidines and pyrimidine derivatives; Triazoles; Organic acids and derivatives; Organosulfonic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Azoles; Sulfonyls; Diazines; Aminosulfonyl compounds; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organic sulfonic acids and derivatives; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	422,932	230	3,835	694880121648268506	694877442414795301	2791	
